	body_text	label	label_num
89	break little roof try taste gretel leant window nibble pane soft voice cry parlour nibble nibble gnaw nibble little house child answer wind wind heavenborn wind go eat without disturb hansel like taste roof tore great piece gretel push whole one round windowpane sit enjoy suddenly door open woman old hill support crutch come creep hansel gretel terribly frighten let fall hand old woman however nod head say oh dear child bring come stay harm shall happen take hand lead little house good food set milk pancake sugar apple nut afterwards two pretty little bed cover clean white linen hansel gretel lay think heaven old woman pretend kind reality wicked witch lay wait child build little house bread order entice child fell power kill cook eat feast day witches red eye see far keen scent like beast aware human draw near hansel gretel come neighbourhood laugh malice say mockingly shall	A	0
90	escape early morning child awake already saw sleep look pretty plump rosy cheek mutter dainty mouthful seize hansel shrivelled hand carry little stable lock behind grated door scream might would help go gretel shake till awake cry get lazy thing fetch water cook something good brother stable outside make fat fat eat gretel begin weep bitterly vain force wicked witch command best food cook poor hansel gretel get nothing crabshells every morning woman creep little stable cry hansel stretch finger may feel soon fat hansel however stretch little bone old woman dim eye could see think hansel finger astonish way fatten four week go hansel still remain thin seize impatience would wait long gretel cry girl stir bring water let hansel fat lean tomorrow kill cook ah poor little sister lament fetch water tear flow cheek dear god help us cry wild beast forest devour us rate die together keep	A	0
91	noise say old woman win help early morning gretel go hang cauldron water light fire bake first say old woman already heat oven knead dough push poor gretel oven flame fire already dart creep say witch see properly heat put bread gretel inside intend shut oven let bake would eat gretel saw mind say know get silly goose say old woman door big enough look get creep thrust head oven gretel give push drive far shut iron door fasten bolt oh begin howl quite horribly gretel run away godless witch miserably burnt death gretel however run like lightning hansel open little stable cry hansel save old witch dead hansel spring like bird cage door open rejoice embrace dance kiss longer need fear go witch house every corner stood chest full pearl jewel far good pebble say hansel thrust pocket whatever could get gretel say take something home fill pinafore full	A	0
92	must say hansel may get witch forest walk two hour come great stretch water cross say hansel see footplank bridge also ferry answer gretel white duck swim ask help us cry little duck little duck dost thou see hansel gretel wait thee never plank bridge sight take us across thy back white duck come hansel seat back tell sister sit reply gretel heavy little duck shall take us across one good little duck safely across walk short time forest seem familiar length saw afar father house begin run rush parlour throw round father neck man know one happy hour since leave child forest woman however dead gretel empty pinafore pearl precious stone run room hansel throw one handful another pocket add anxiety end live together perfect happiness tale run mouse whosoever catch may make big fur cap mouse bird sausage upon time mouse bird sausage enter partnership set house together	A	0
93	long time go well live great comfort prosper far able add considerably store bird duty fly daily wood bring fuel mouse fetch water sausage saw cooking people well always begin long something new come pass bird one day meet fellow bird boastfully expatiate excellence household arrangement bird sneer poor simpleton hard work two stay home good time mouse make fire fetch water could retire little room rest time set table sausage watch pot see food properly cook near dinnertime throw broth roll among vegetable three four time butter salt ready serve bird come home lay aside burden sit table finish meal could sleep fill till following morning really delightful life influenced remark bird next morning refuse bring wood tell others servant long enough fool bargain time make change try way arrange work beg pray mouse sausage might use bird remain master situation venture make therefore drew lot fell sausage bring	A	0
94	wood mouse cook bird fetch water happen sausage start search wood bird make fire mouse put pot two wait till sausage return fuel following day sausage remain long away become uneasy bird fly meet fly far however come across dog meet sausage regard legitimate booty seized swallow bird complain dog barefaced robbery nothing say avail dog answer find false credential sausage reason life forfeit pick wood fly sadly home tell mouse see hear unhappy agree make best thing remain one another bird set table mouse look food wish prepare way sausage roll among vegetable salt butter jump pot stop short long reach bottom already part skin hair also life presently bird come want serve dinner could nowhere see cook alarm flurry throw wood floor call search cook find wood carelessly throw caught fire begin blaze bird hasten fetch water pail fell well unable recover drown mother holle upon time widow	A	0
95	two daughter one beautiful industrious ugly lazy mother however love ugly lazy one best daughter stepdaughter make work house quite cinderella family stepmother send every day sit well high road spin make finger bleed chance one day blood fell spindle girl stop well wash spindle suddenly spring hand fell well run home cry tell misfortune stepmother spoke harshly give violent scolding say unkindly let spindle fall well may go fetch girl go back well know last distress jump water spindle remember nothing awake find beautiful meadow full sunshine countless flower bloom every direction walk meadow presently come upon baker oven full bread loaf cry take us take us alas shall burn cinder bake long ago take breadshovel draw go little farther till come tree full apple shake shake pray cry tree apple one ripe shake tree apple come fall upon like rain continue shake single apple leave upon carefully gather	A	0
96	apple together heap walk next thing come little house saw old woman look large teeth terrify turn run away old woman call afraid dear child stay work house properly make happy must careful however make bed right way wish always shake thoroughly feather fly say world snow mother holle old woman speak kindly girl summon courage agree enter service take care everything accord old woman bidding every time make bed shake might feather fly like many snowflake old woman good word never speak angrily give roast boil meat every day stay mother holle time begin grow unhappy could first tell felt sad become conscious last great longing go home know homesick although thousand time well mother holle mother sister wait awhile go mother holle say homesick stay long although happy must return people mother holle say pleased want go back people serve well faithfully take home thereupon lead girl hand	A	0
97	broad gateway gate open girl pass shower gold fell upon gold clung cover head foot reward industry say mother holle speak hand spindle drop well gate close girl find back old world close mother house enter courtyard cock perch well call cockadoodledoo golden daughter come back go mother sister richly cover gold give warm welcome relate happen mother hear come great rich think like ugly lazy daughter go try fortune make sister go sit well spin girl prick finger thrust hand thornbush might drop blood spindle throw well jump like sister awake beautiful meadow walk till come oven take us take us alas shall burn cinder bake long ago cry loaf lazy girl answer think go dirty hand walk presently come appletree shake shake pray apple one ripe cried answer nice thing ask one apple might fall head pass last come mother holle house hear large teeth sister afraid engage	A	0
98	without delay old woman first day obedient industrious exert please mother holle think gold get return next day however begin dawdle work third day idle still begin lie bed morning refuse get worse still neglect make old woman bed properly forget shake feather might fly mother holle soon get tired tell might go lazy girl delight think gold soon mine mother holle lead lead sister broad gateway pass instead shower gold great bucketful pitch come pour return service say old woman shut gate lazy girl go home cover pitch cock well call saw cockadoodledoo dirty daughter come back try would could get pitch stick long live little redcap little red riding hood upon time dear little girl love everyone look grandmother nothing would give child give little cap red velvet suit well would never wear anything else always call little redcap one day mother say come little redcap piece cake	A	0
99	bottle wine take grandmother ill weak good set get hot go walk nicely quietly run path may fall break bottle grandmother get nothing go room forget say good morning peep every corner take great care say little redcap mother give hand grandmother live wood half league village little redcap enter wood wolf meet redcap know wicked creature afraid good day little redcap say thank kindly wolf whither away early little redcap grandmother get apron cake wine yesterday bakingday poor sick grandmother something good make stronger grandmother live little redcap good quarter league farther wood house stand three large oaktrees nuttrees surely must know reply little redcap wolf think tender young creature nice plump mouthful good eat old woman must act craftily catch walk short time side little redcap say see little redcap pretty flower look round believe hear sweetly little bird sing walk gravely along go school everything else wood	A	0
100	merry little redcap raise eye saw sunbeam dance tree pretty flower grow everywhere think suppose take grandmother fresh nosegay would please early day shall still get good time run path wood look flower whenever pick one fancy saw still pretty one farther run get deep deeply wood meanwhile wolf run straight grandmother house knock door little redcap reply wolf bring cake wine open door lift latch call grandmother weak get wolf lift latch door sprang open without say word go straight grandmother bed devour put clothes dress cap lay bed draw curtain little redcap however run pick flower gather many could carry remember grandmother set way surprise find cottagedoor standing open go room strange feeling say oh dear uneasy feel today time like grandmother much call good morning receive answer go bed draw back curtain lay grandmother cap pull far face look strange oh grandmother say big ear good hear	A	0
101	child reply grandmother big eye say good see dear grandmother large hand good hug oh grandmother terrible big mouth good eat scarcely wolf say one bound bed swallow redcap wolf appease appetite lay bed fell asleep begin snore loud huntsman pass house think old woman snore must see want anything go room come bed saw wolf lie find old sinner say long seek go fire occur wolf might devour grandmother might still save fire take pair scissors begin cut open stomach sleep wolf make two snip saw little redcap shining make two snip little girl spring cry ah frightened dark inside wolf age grandmother come alive also scarcely able breathe redcap however quickly fetch great stone fill wolf belly awake want run away stone heavy collapse fell dead three delight huntsman draw wolf skin go home grandmother eat cake drink wine redcap bring revive redcap think long live never leave	A	0
102	path run wood mother forbid also relate redcap take cake old grandmother another wolf speak try entice path redcap however guard go straight forward way tell grandmother meet wolf say good morning wicked look eye public road certain would eat well say grandmother shut door may come soon afterwards wolf knock cry open door grandmother little redcap bring cakes speak open door greybeard stole twice thrice round house last jumped roof intend wait redcap go home evening steal devour darkness grandmother saw thought front house great stone trough say child take pail redcap make sausage yesterday carry water boil trough redcap carry great trough quite full smell sausage reach wolf sniff peep last stretch neck far could longer keep footing begin slip slip roof straight great trough drown redcap go joyously home one ever anything harm robber bridegroom miller one beautiful daughter grow anxious well married provide say give first	A	0
103	suitable man come ask hand long suitor appear appear rich miller could see nothing find fault betroth daughter girl care man girl ought care betrothed husband feel could trust could look think without inward shudder one day say yet pay visit although betroth time know house answer house dark forest say try excuse say would able find way thither betroth replied must come see next sunday already invite guest day may mistake way strew ash along path sunday come time girl start feeling dread come could explain might able find path fill pocket pea lentil sprinkle ground go along reach entrance forest find path strew ash follow throw pea either side every step take walk whole day come deepest dark part forest saw lonely house look grim mysterious please step inside soul see great silence reign throughout suddenly voice cry turn back turn back young maiden fair linger murderer lair	A	0
104	girl look saw voice come bird hanging cage wall cry turn back turn back young maiden fair linger murderer lair girl pass go room room house empty still saw one last come cellar sit old woman could keep head shake tell ask girl betrothed husband life ah poor child answer old woman place come murderer den think promised bride marriage soon take place death keep marriage feast look see large cauldron water oblige keep fire soon power kill without mercy cook eat eater men take pity save would lost thereupon old woman lead behind large cask quite hide view keep still mouse say move speak tonight robber asleep flee together long wait opportunity escape word hardly mouth godless crew return drag another young girl along drunk pay heed cry lamentation give wine drink three glass full one white wine one red one yellow heart give way die tear dainty clothing	A	0
105	lay table cut beautiful body piece sprinkle salt upon poor betroth girl crouch trembling shudder behind cask saw terrible fate intend robber one notice gold ring still remain little finger murdered girl could draw easily take hatchet cut finger finger spring air fell behind cask lap girl hide robber take light begin look could find look behind large cask say one others old woman call come eat supper let thing till tomorrow finger win run away old woman right say robber cease look finger sit old woman mix sleep draught wine long lie floor cellar fast asleep snoring soon girl assure come behind cask oblige step body sleeper lie close together every moment fill renew dread l awaken god help pass safely old woman go upstairs open door hasten fast could murderer den find ash scatter wind pea lentil sprout grown sufficiently ground guide moonlight along path night long walk	A	0
106	morning reach mill girl tell father happen day come fix marriage bridegroom arrive also large company guest miller take care invite friend relation sit feast guest turn ask tell tale bride sit still say word love say bridegroom turn tale know tell us something tell dream say bride go alone forest come last house soul could find within bird hang cage wall cry turn back turn back young maiden fair linger murderer lair second time say words darling dream go house room room empty everything grim mysterious last go cellar sit old woman could keep head still ask betroth live answer ah poor child come murderer den betroth indeed live kill without mercy afterwards cook eat darling dream old woman hide behind large cask scarcely robber return home drag young girl along give three kind wine drink white red yellow died darling dream tear dainty clothing cut beautiful body piece	A	0
107	sprinkle salt upon darling dream one robber saw gold ring still leave finger difficult draw take hatchet cut finger finger spring air fell behind great cask lap finger ring word bride draw forth finger shew assembled guest bridegroom recital grow deadly pale try escape guest seize hold fast deliver justice murderous band condemn death wicked deed tom thumb poor woodman sit cottage one night smoke pipe fireside wife sit side spinning lonely wife say puff long curl smoke sit without child play amuse us people seem happy merry child say true say wife sighing turn round wheel happy one child ever small nay big thumb happy love dearly odd may think come pass good woman wish fulfil way wish long afterwards little boy quite healthy strong much big thumb say well say get wish little love dearly call thomas thumb give plenty food yet could never grow big keep size	A	0
108	bear still eye sharp sparkling soon show clever little fellow always know well one day woodman get ready go wood cut fuel say wish someone bring cart want make haste oh father cry tom take care cart shall wood time want woodman laugh say reach horse bridle never mind father say tom mother harness horse get ear tell way go well say father try time come mother harness horse cart put tom ear sit little man tell beast go cry go stop want thus horse go well woodman drive wood happen horse go little fast tom call gently gently two stranger come odd thing say one cart go along hear carter talk horse yet see one queer indeed say let us follow cart see goes go wood till last come place woodman tom thumb see father cry see father cart right safe take father take hold horse one hand take	A	0
109	son horse ear put upon straw sit merry please two stranger time look know say wonder last one take aside say little urchin make fortune get carry town town show must buy go woodman ask would take little man good say us win sell say father flesh blood dear silver gold world tom hearing bargain want make creep father coat shoulder whisper ear take money father let soon come back woodman last say would sell tom stranger large piece gold pay price would like sit say one oh put rim hat nice gallery walk see country go along wish tom take leave father take away journey till begin dusky little man say let get tired man take hat put clod earth ploughed field side road tom run amongst furrow last slip old mousehole good night master say mind look sharp next time run place poke end stick mousehole vain tom	A	0
110	crawl far far last become quite dark force go way without prize sulky could tom find go come hidingplace dangerous walk say ploughed field fall one great clod undoubtedly break neck last good luck find large empty snailshell lucky say sleep well creep fall asleep hear two men pass chat together one say rob rich parson house silver gold tell cried tom noise say thief frighten sure hear someone speak stand still listen tom say take soon show get parson money say look ground answer listen sound come last thief find lift hand little urchin say us get iron windowbars parson house throw whatever want good thought say thief come along shall see come parson house tom slip windowbars room call loud could bawl thief frighten say softly softly speak low may awaken anybody tom seem understand bawl much shall throw cook lay next room hear noise raise bed listen	A	0
111	meantime thief frighten run little way last pluck heart say little urchin try make fool us come back whisper softly say let us roguish joke throw us money tom call loud could well hold hand comes cook heard quite plain spring bed run open door thief run wolf tail maid grope find nothing go away light time come back tom slip barn look search every hole corner find nobody go bed think must dream eye open little man crawl hayloft last find snug place finish night rest lay mean sleep till daylight find way home father mother alas woefully undone cross sorrow happen us world cook get early daybreak fee cow go straight hayloft carry away large bundle hay little man middle fast asleep still however sleep awake till find mouth cow cook put hay cow rick cow take tom mouthful good lackaday say come tumble mill soon find really	A	0
112	force wit might get cow teeth crush death last go stomach rather dark say forget build window room let sun candle would bad thing though make best bad luck like quarter bad hay always come space leave become small small last cry loud could bring hay bring hay maid happen milk cow hear someone speak see nobody yet quite sure voice hear night frightened fell stool overset milkpail soon could pick dirt run fast could master parson say sir sir cow talk parson say woman thou art surely mad however go cowhouse try see matter scarcely set foot threshold tom call bring hay parson frighten think cow surely bewitch tell man kill spot cow kill cut stomach tom lay throw upon dunghill tom soon set work get easy task last make room get head fresh illluck befell hungry wolf spring swallow whole stomach tom one gulp run away tom however	A	0
113	still dishearten think wolf would dislike chat go along call good friend show famous treat say wolf house say tom describe father house crawl drain kitchen pantry find cake ham beef cold chicken roast pig appledumplings everything heart wish wolf want ask twice night go house crawl drain kitchen pantry ate drank heart content soon enough want get away eat much could go way come tom reckon upon begin set great shout make noise could easy say wolf awaken everybody house make clatter say little man frolic mind merry begin sing shout loud could woodman wife awaken noise peep crack door saw wolf may well suppose sadly frighten woodman run axe give wife scythe stay behind say woodman knock head must rip scythe tom hear cry father father wolf swallow father say heaven praise find dear child tell wife use scythe fear hurt aim great blow strike wolf head kill	A	0
114	spot dead cut open body set tommy free ah say father fear yes father answer travel world think one way since part glad come home get fresh air say father mousehole snailshell cow throat wolf belly yet safe sound well say come back sell rich world hug kiss dear little son give plenty eat drink hungry fetch new clothes old one quite spoil journey master thumb stay home father mother peace though great traveller see many fine thing fond enough tell whole story always agree place like home rumpelstiltskin side wood country long way run fine stream water upon stream stand mill miller house close miller must know beautiful daughter moreover shrewd clever miller proud one day tell king land use come hunt wood daughter could spin gold straw king fond money hear miller boast greediness raise send girl bring lead chamber palace great heap straw give spinningwheel say must	A	0
115	spin gold morning love life vain poor maiden say silly boast father could thing spin straw gold chamber door lock leave alone sit one corner room begin bewail hard fate sudden door open drolllooking little man hobble say good morrow good lass weep alas say must spin straw gold know give say hobgoblin necklace reply maiden take word sit wheel whistle sang round round lo behold reel away reel away straw gold round wheel go merrily work quickly straw spun gold king come saw greatly astonish please heart grow still greedy gain shut poor miller daughter fresh task know sit weep dwarf soon open door say give task ring finger say little friend take ring begin work wheel whistle sang round round lo behold reel away reel away straw gold till long morning king greatly delighted see glittering treasure still enough take miller daughter yet large heap say must spun	A	0
116	tonight shall queen soon alone dwarf come say give spin gold third time nothing leave say say give say little man first little child may queen may never think miller daughter know way get task say would ask round go wheel old song manikin spun heap gold king come morning find want force keep word marry miller daughter really become queen birth first little child glad forget dwarf say one day come room sit play baby put mind grieve sorely misfortune say would give wealth kingdom would let vain till last tear soften say give three day grace time tell name shall keep child queen lay awake night thinking odd name ever hear send messenger land find new one next day little man come begin timothy ichabod benjamin jeremiah name could remember say madam name second day begin comical name could hear bandylegs hunchback crookshanks little gentleman still say every	A	0
117	one madam name third day one messenger come back say travel two day without hearing name yesterday climb high hill among tree forest fox hare bid good night saw little hut hut burn fire round fire funny little dwarf dance upon one leg singing merrily feast make today brew tomorrow bake merrily dance sing next day stranger bring little lady dream rumpelstiltskin name queen heard jump joy soon little friend come sit upon throne call court round enjoy fun nurse stood side baby arm quite ready give little man begin chuckle thought poor child take home hut wood cry lady name john ask madam tom madam jemmy name rumpelstiltskin say lady slyly witch tell witch tell cry little man dash right foot rage deep floor force lay hold hand pull make best way nurse laugh baby crow court jeer much trouble nothing say wish good morning merry feast mr rumplestiltskin	A	0
118	clever gretel cook name gretel wear shoe red heel walk turn way quite happy think certainly pretty girl come home drink gladness heart draught wine wine excite desire eat taste best whatever cook satisfied say cook must know food like come pass master one day say gretel guest come evening prepare two fowls daintily see master answer gretel kill two fowl scald pluck put spit towards even set fire might roast fowl begin turn brown nearly ready guest yet arrive gretel call master guest come must take fowls away fire sin shame eat moment juiciest master say run fetch guest master turn back gretel lay spit fowl one side think standing long fire make one sweat thirsty know come meanwhile run cellar take drink run set jug say god bless gretel take good drink think wine flow interrupt take yet another hearty draught go put fowl fire baste drive spit	A	0
119	merrily round roast meat smelt good gretel think something might wrong ought taste touch finger say ah good fowl certainly sin shame eat right time run window see master come guest saw one go back fowl thought one wing burn well take eat cut eat enjoy think must go else master observe something missing two wing eat go look master see suddenly occur know perhaps come turn somewhere say well gretel enjoy one fowl cut take another drink eat entirely eat peace god good gift spoil run cellar take enormous drink eat one chicken great glee one chicken swallow still master come gretel look say one likewise two go together right one right think take another draught would harm take another hearty drink let second chicken follow first make master come cry hurry gretel guest come directly yes sir soon serve answered gretel meantime master look see table properly lay	A	0
120	take great knife wherewith go carve chicken sharpen step presently guest come knock politely courteously housedoor gretel run look see saw guest put finger lip say hush hush go away quickly master catch bad certainly ask supper intention cut two ear listen sharpen knife guest heard sharpening hurry step fast could gretel idle run scream master cry invite fine guest gretel mean yes say take chicken go serve dish run away nice trick say master lament fine chicken leave one something remain eat call stop guest pretend hear run knife still hand cry one one mean guest leave one chicken take guest however think otherwise give one ear run fire burn order take old man grandson old man whose eye become dim ear dull hearing knee tremble sit table could hardly hold spoon spill broth upon tablecloth let run mouth son son wife disgust old grandfather last sit corner behind	A	0
121	stove give food earthenware bowl even enough use look towards table eye full tear tremble hand could hold bowl fell ground broke young wife scold say nothing sigh bring wooden bowl halfpence eat sit thus little grandson four year old begin gather together bit wood upon ground ask father make little trough answer child father mother eat big man wife look presently begin cry take old grandfather table henceforth always let eat likewise say nothing spill little anything little peasant certain village wherein one live really rich peasant one poor one call little peasant even much cow still less money buy one yet wife wish one one day say listen good idea gossip carpenter shall make us wooden calf paint brown look like time certainly get big cow woman also like idea gossip carpenter cut plan calf paint ought make head hang eat next morning cow drive little peasant call	A	0
122	cowherd say look little calf still small carried cowherd say right take arm carry pasture set among grass little calf always remain stand like one eat cowherd say soon run look eat already night go drive herd home say calf stand eat fill also go four leg care drag home arms little peasant stood door wait little calf cowherd drove cow village calf miss inquire cowherd answered still stand eat would stop come us little peasant say oh must beast back go back meadow together someone steal calf go cowherd say must run away peasant however say tell lead cowherd mayor carelessness condemn give peasant cow calf run away little peasant wife cow long wished heartily glad food could give nothing eat soon kill salt flesh peasant go town want sell skin might buy new calf proceeds way pass mill sit raven broken wing pity take wrap skin weather grow	A	0
123	bad storm rain wind could go farther turn back mill beg shelter miller wife alone house say peasant lay straw give slice bread cheese peasant ate lay skin beside woman think tire go sleep meantime come parson miller wife receive well say husband feast peasant listen hear talk feasting vexed force make shift slice bread cheese woman serve four different thing roast meat salad cake wine sit eat knocking outside woman say oh heavens husband quickly hide roast meat inside tiled stove wine pillow salad bed cake parson closet porch open door husband say thank heaven back storm look world come end miller saw peasant lying straw ask fellow ah say wife poor knave come storm rain beg shelter give bit bread cheese show straw man say objection quick get something eat woman say nothing bread cheese content anything reply husband far concerned bread cheese look peasant say come eat	A	0
124	peasant require invite twice get eat miller saw skin raven lie ground ask peasant answer soothsayer inside foretell anything say miller answer peasant say four thing fifth keep miller curious say let foretell something peasant pinch raven head croak make noise like krr krr miller say say peasant answer first place say wine hide pillow bless cry miller go find wine go say peasant make raven croak say second place say roast meat tiled stove upon word cry miller go thither find roast meat peasant make raven prophesy still say thirdly say salad bed would fine thing cry miller go find salad last peasant pinch raven till croak say fourthly say cake bed would fine thing cry miller look find cake two sit table together miller wife frighten death go bed take key miller would like much know fifth little peasant say first quickly eat four thing fifth something bad	A	0
125	eat bargain much miller give fifth prophecy agree three hundred talers peasant pinch raven head till croak loudly miller ask say peasant reply say devil hide outside closet porch miller say devil must go open housedoor woman force give key peasant unlock closet parson run fast could miller say true saw black rascal eyes peasant however make next morning daybreak three hundred talers home small peasant gradually launch build beautiful house peasant say small peasant certainly place golden snow fall people carry gold home shovels small peasant bring mayor bidden say whence wealth come answer sell cow skin town three hundred talers peasant hear wish enjoy great profit run home kill cow strip skin order sell town great advantage mayor however say servant must go first come merchant town give two talers skin others come give much say skin peasant vex small peasant thus outwit want take vengeance accuse treachery	A	0
126	mayor innocent little peasant unanimously sentence death roll water barrel pierce full hole lead forth priest bring say mass soul others oblige retire distance peasant look priest recognize man miller wife say set free closet set free barrel moment come flock sheep shepherd peasant know long wish mayor cry might whole world insist shepherd hearing come ask peasant say want make mayor put barrel shepherd say nothing needful order mayor would get barrel peasant say get mayor shepherd willing get peasant shut top take shepherd flock drive away parson go crowd declare mass say come roll barrel towards water barrel begin roll shepherd cry quite willing mayor believe otherwise peasant say answer intend first shall look little roll barrel water peasant go home enter village small peasant also come quietly drive flock sheep look quite content peasant astonish say peasant whence come come water yes truly reply peasant sink deep	A	0
127	deep last get bottom push bottom barrel creep pretty meadow number lamb feed thence bring flock away said peasant oh yes say could want peasant make mind would fetch sheep flock apiece mayor say come first go water together small fleecy cloud blue sky call little lamb reflect water whereupon peasant cry already see sheep mayor press forward say go first look thing promise well call jump splash go water sound call whole crowd plunge one man entire village dead small peasant sole heir become rich man frederick catherine man call frederick wife whose name catherine long marry one day frederick say kate go work field come back shall hungry let something nice cook good draught ale well say shall ready dinnertime draw nigh catherine take nice steak meat put fire fry steak soon begin look brown crackle pan catherine stand fork turn say steak almost ready may well go	A	0
128	cellar ale leave pan fire take large jug go cellar tap ale cask beer run jug catherine stand look last pop head dog shut may run away steak well think run cellar sure enough rascally cur get steak mouth make away run catherine away run dog across field run faster stick close steak go cure must endure say catherine turn round run good way tire walk home leisurely cool time ale run catherine turn cock jug full liquor run upon floor till cask empty get cellar stair saw happen star say shall keep frederick see slop think last remember sack fine meal buy last fair sprinkle floor would suck ale nicely lucky thing say keep meal good use away go manage set upon great jug full beer upset thus ale save set swimming floor also ah well say one go another may well follow strew meal cellar quite pleased cleverness	A	0
129	say neat clean look noon frederick come home wife cry dinner frederick answer cook steak go draw ale dog run away run ale run go dry ale sack meal get fair upset jug cellar quite dry look clean kate kate say could leave steak fry ale run spoil meal frederick say know wrong tell husband think wife manage matter thus must look sharp good deal gold house say catherine pretty yellow button shall put box bury garden take care never go near meddle frederick say never soon go come pedlar earthenware plate dish ask whether would buy oh dear like buy much money use yellow button might deal yellow button say let us look go garden dig tell find yellow button dare go rogue go find yellow button take away leave plenty plate dish set house show frederick come back cry kate see say buy yellow button touch pedlar go	A	0
130	dig wife wife say frederick pretty piece work make yellow button money come thing answer know harm tell catherine stand muse last say husband hark ye frederick soon get gold back let us run thieves well try answer take butter cheese may something eat way well say set frederick walk fast leave wife way behind matter think turn back shall much near home presently come top hill side road narrow cart wheel always chafe tree side pass ah see say bruise wound poor tree never get well take pity make use butter grease wheel might hurt much kind office one cheese fell basket roll hill catherine look could see go say well suppose go way find young leg roll cheese away go nobody know hill say suppose know road would follow could stay day wait last overtake frederick desire give something eat give dry bread butter cheese say oh answer	A	0
131	use butter grease poor tree wheel chafe one cheese run away send find suppose road together somewhere goose silly thing say husband say say sure never tell eat dry bread together frederick say kate hope lock door safe come away answer tell go home go far say frederick bring something eat catherine tell think way frederick want something eat think fond butter cheese bring bag fine nut vinegar often see take reach home bolt back door front door take hinge say frederick tell lock door surely nowhere safe take take time way overtake husband cry frederick door may watch carefully please alas ala say clever wife send make house fast take door away everybody may go please however bring door shall carry pains well answer carry door carry nut vinegar bottle also would much load please fasten door frederick course make objection plan set wood look thief could find grow	A	0
132	dark climb tree spend night scarcely come rogues look truth great rascal belong class people find thing lose tire sit make fire tree frederick catherine frederick slip side pick stone climb try hit thief head say must near morning wind shake firapples catherine door shoulder begin tired think nut upon heavy say softly frederick must let nut go answer discover us help must go well make haste throw away rattle nut among bough one thief cry bless hailing little catherine think door still heavy whisper frederick must throw vinegar pray answer discover us help say go must pour vinegar thief say heavy dew last pop catherine head door heavy time whisper frederick must throw door soon beg pray sure would betray go however say go door clatter upon thief cry murder know come run away fast could leave gold frederick catherine come find money safe sound sweetheart roland upon time	A	0
133	woman real witch two daughter one ugly wicked one love daughter one beautiful good one hat stepdaughter stepdaughter pretty apron fancy much become envious tell mother must would apron quiet child say old woman shall stepsister long deserve death tonight asleep come cut head careful far side bed push well front would poor girl stand corner hear everything day long dare go door bedtime come witch daughter get bed first lie far side asleep push gently front take place back close wall night old woman come creep hold axe right hand felt left see anyone lie outside grasp axe hand cut child head go away girl get go sweetheart call roland knock door come say listen dear roland must fly haste stepmother want kill strike child daylight come see shall lost say roland counsel first take away magic wand escape pursue us maiden fetch magic wand take dead girl head	A	0
134	drop three drop blood ground one front bed one kitchen one stair hurry away lover old witch get next morning call daughter want give apron come witch cry stair sweep answer first drop blood old woman go saw one stair cry kitchen warm cry second drop blood go kitchen find one cry ah bed sleep cry third drop blood go room bed see child whose head cut bath blood witch fell passion sprang window could look forth quite far world perceive stepdaughter hurry away sweetheart roland shall help cry even get long way shall still escape put manyleague boot cover hour walk every step long overtake girl however saw old woman stride towards change magic wand sweetheart roland lake duck swimming middle witch place shore throw breadcrumb go endless trouble entice duck duck let entice old woman go home night come girl sweetheart roland resume natural shape walk whole night	A	0
135	daybreak maiden change beautiful flower stand midst briar hedge sweetheart roland fiddler long witch come stride towards say musician dear musician may pluck beautiful flower oh yes reply play hastily creep hedge go pluck flower know perfectly well flower begin play whether would force dance magical dance faster play violent spring force make thorn tear clothes body prick wound till bleed stop dance till lay dead ground set free roland say go father arrange wedding meantime stay wait say girl one may recognize change red stone landmark roland go away girl stand like red landmark field wait beloved roland get home fell snare another fascinate forget maiden poor girl remain long time length return sad change flower think someone surely come way trample befell however shepherd keep sheep field saw flower pretty pluck take lay away chest time forth strange thing happen shepherd house arise morning work already room sweep	A	0
136	table bench clean fire hearth light water fetch noon come home table lay good dinner serve could conceive come pass never saw human house one could conceal certainly pleased good attendance still last afraid go wise woman ask advice wise woman say enchantment behind listen early morning anything move room see anything matter throw white cloth magic stopped shepherd bid next morning day dawn saw chest open flower come swiftly spring towards throw white cloth instantly transformation come end beautiful girl stand admit flower time attend housekeeping tell story please ask would marry answer want remain faithful sweetheart roland although desert nevertheless promise go away continue keep house shepherd time draw near roland wedding celebrate accord old custom country announce girl present sing honour bridal pair faithful maiden heard grow sad think heart would break would go thither girl come take come turn sing step back last one leave could	A	0
137	refuse begin song reach roland ear spring cry know voice true bride everything forget vanish mind suddenly come home heart faithful maiden hold wedding sweetheart roland grief come end joy begin snowdrop middle winter broad flake snow fall around queen country many thousand mile sit work window frame window make fine black ebony sit look upon snow prick finger three drop blood fell upon gaze thoughtfully upon red drop sprinkle white snow say would little daughter may white snow red blood black ebony windowframe little girl really grow skin white snow cheek rosy blood hair black ebony call snowdrop queen die king soon marry another wife become queen beautiful vain could bear think anyone could handsome fairy lookingglass use go would gaze upon say tell glass tell true lady land fair tell glass always answer thou queen art fair land snowdrop grow beautiful seven year old bright day fair queen	A	0
